anime_id,name,genre,type,episodes,rating,members
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai,OVA,1,6.28,1242
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Hentai,OVA,1,6.28,2678
2859,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,6.28,2004
11185,Kowaku no Toki,Hentai,OVA,4,6.28,4477
11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,6.28,1945
2869,Nanase Ren,Hentai,OVA,1,6.28,3297
9006,Rei Zero,Hentai,OVA,2,6.28,1707
7458,Watashi no Shiranai Mesu no Kao,Hentai,OVA,1,6.28,2275
2191,Waver,Hentai,OVA,3,6.28,2070
15845,Chikan no Licence,Hentai,OVA,2,6.27,2599
4491,Choisuji,Hentai,OVA,2,6.27,3706
23519,Enbi,Hentai,OVA,2,6.27,1507
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai,OVA,3,6.27,1586
2189,Shin Seiki Inma Seiden,Hentai,OVA,6,6.27,1358
3350,Kininaru Kimochi,Hentai,OVA,4,6.26,1923
10728,Maid Ane,Hentai,OVA,2,6.26,1573
19283,Oyako Rankan The Animation,Hentai,OVA,1,6.25,1578
19629,Zecchou Rocket,Hentai,OVA,2,6.26,1796
5281,Hissatsu Chikan Nin,Hentai,OVA,2,6.25,1930
2371,Hotaruko,Hentai,OVA,3,6.25,2647
29916,Kedamono-tachi no Sumu Ie de,Hentai,OVA,2,6.25,2185
18695,Toriko no Chigiri,Hentai,OVA,2,6.25,2016
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Hentai,OVA,1,6.24,1839
3945,Kakyuusei 2: Sketchbook,Hentai,OVA,2,6.24,1069
4729,Natural 2: Duo,Hentai,OVA,4,6.24,841
3442,Ninpou Midare Karakuri,Hentai,OVA,2,6.24,1254
3452,Onna Kyoushi,Hentai,OVA,3,6.24,1570
2430,Gekka Bijin,Hentai,OVA,2,6.23,1487
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,6.22,3932
2506,Imouto,Hentai,OVA,1,6.22,2476
9312,Mofukuzuma,Hentai,OVA,2,6.22,3060
10429,Otoko no Ko Ojousama,Hentai,OVA,1,6.22,1572
4701,Yama Hime no Mi,Hentai,OVA,3,6.22,2185
6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,6.21,3670
10327,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,6.21,2401
3578,Daraku: Onna Kyoushi Hakai,Hentai,OVA,3,6.21,2338
10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3,6.21,2730
13379,Okusama wa Michael,Hentai,OVA,2,6.21,1832
5565,Spiral Over,Hentai,OVA,1,6.21,514
29852,Boku no Yayoi-san,Hentai,OVA,2,6.2,1915
3105,Chikansha Thomas,Hentai,OVA,1,6.2,2068
6689,Hitozuma Koukan Nikki,Hentai,OVA,2,6.2,2014
3833,Issunboushi (OVA),Hentai,OVA,2,6.2,1156
2794,Kussetsu,Hentai,OVA,3,6.2,642
2935,Ryokan Shirasagi,Hentai,OVA,2,6.2,1307
10043,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,6.2,1442
26059,Samurai Hormone The Animation,Hentai,OVA,1,6.2,1433
4555,Yakata Jukujo,Hentai,OVA,2,6.2,2054
21513,Imako System,Hentai,OVA,2,6.19,2111
10938,Innocent: Shoujo Memoria,Hentai,OVA,1,6.19,1523
2447,Chibo,Hentai,OVA,2,6.18,3195
2266,Gakuen no Shuryousha,Hentai,OVA,2,6.18,1489
32982,Imakara Atashi......,Hentai,OVA,2,6.17,875
9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,6.18,1873
4000,Canary wa Kago no Naka,Hentai,OVA,2,6.17,1175
2137,Haitokuzuma,Hentai,OVA,2,6.17,2446
3795,Hana to Hebi The Animation,Hentai,OVA,3,6.17,1394
4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072
5665,Shin Ruri-iro no Yuki,Hentai,OVA,4,6.17,375
6691,Elf no Futagohime: Willan to Arsura,Hentai,OVA,1,6.16,1921
30132,Etsuraku no Tane The Animation,Hentai,OVA,1,6.16,1789
2370,Ryojoku no Rensa,Hentai,OVA,2,6.16,2453
3911,Shuukaku no Yoru,Hentai,OVA,2,6.16,1558
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",Hentai,OVA,1,6.15,1807
7573,Bakunyuu Bomb,Hentai,OVA,3,6.15,2164
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Hentai,OVA,Unknown,6.14,1992
4480,Ryoujoku Guerrilla Kari 3,Hentai,OVA,2,6.15,1224
6694,Triangle Blue,Hentai,OVA,2,6.15,3602
9487,Hitou Meguri Kakure Yu,Hentai,OVA,2,6.14,3577
4562,Chikan Juunin-tai The Animation,Hentai,OVA,5,6.13,1270
4494,Enyoku,Hentai,OVA,1,6.13,1748
3896,Inbo,Hentai,OVA,3,6.13,2532
7262,Kagirohi: Shaku Kei,Hentai,OVA,2,6.13,2261
4364,Kunoichi Bakumatsu Kitan,Hentai,OVA,2,6.13,1274
12059,Otome Dori,Hentai,OVA,2,6.12,6411
10697,Asa kara Zusshiri Milk Pot,Hentai,OVA,2,6.12,3821
2958,Hitozuma Cosplay Kissa,Hentai,OVA,2,6.12,2856
4356,Innocent Blue,Hentai,OVA,2,6.12,1625
17539,Mesu Nochi Torare,Hentai,OVA,2,6.12,2672
7582,Reijoku no Yakata,Hentai,OVA,2,6.12,1700
3532,Shino-sensei no Yuuwaku Jugyou,Hentai,OVA,1,6.12,1388
3557,Shoujo Auction,Hentai,OVA,2,6.12,1278
2195,Heisa Byouin,Hentai,OVA,2,6.11,1387
28517,Ikenai Koto The Animation,Hentai,OVA,1,6.11,1689
3039,Campus,Hentai,OVA,2,6.1,1855
5208,Hatsukoi,Hentai,OVA,2,6.1,1628
5211,Hime Dorei,Hentai,OVA,2,6.1,2313
5210,Houkago 2 The Animation,Hentai,OVA,1,6.1,1924
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,Hentai,OVA,2,6.1,1818
8652,Arbeit Shiyo!!,Hentai,OVA,3,6.09,1841
2440,Suki da yo!,Hentai,OVA,2,6.09,1201
12995,Dark Blue,Hentai,OVA,2,6.08,3736
13643,Imouto Twins,Hentai,OVA,1,6.08,1313
3056,Natural,Hentai,OVA,2,6.08,1084
3706,Seikoujo: Haitoku no Biden Dorei,Hentai,OVA,2,6.08,2038
9232,Yebisu Celebrities 1st,Yaoi,OVA,1,6.08,5082
20959,Kansen: Ball Buster The Animation,Hentai,OVA,1,6.07,1944
3382,Korashime,Hentai,OVA,2,6.07,1419
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,OVA,2,6.07,1363
1038,Mizuiro,Hentai,OVA,2,6.07,1383
3951,Shimai Ijiri,Hentai,OVA,2,6.07,818
2436,Angelium,Hentai,OVA,2,6.06,3395
9718,Gitai Saimin,Hentai,OVA,2,6.06,1594
30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.05,1721
4732,Grope: Yami no naka no Kotoritachi,Hentai,OVA,2,6.05,2521
29730,Ienai Koto The Animation,Hentai,OVA,2,6.05,1973
1385,Kurohime: Shikkoku no Yakata,Hentai,OVA,2,6.05,2377
11855,Houkago Nyannyan,Hentai,OVA,1,6.04,2646
3628,Ingoku Byoutou,Hentai,OVA,2,6.04,933
4824,Isourou Tengoku,Hentai,OVA,2,6.04,329
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,Hentai,OVA,1,6.04,2079
3379,Mikagura Tanteidan,Hentai,OVA,3,6.04,1015
1513,Kaette Kita Court no Naka no Tenshi-tachi,Hentai,OVA,2,6.03,1273
3543,Kiss yori...,Hentai,OVA,3,6.03,1312
2532,Onna Kyoushi Yumi no Houkago,Hentai,OVA,2,6.03,2214
5316,Rape! Rape! Rape!,Hentai,OVA,3,6.03,3958
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,Hentai,OVA,1,6.02,1186
4489,Septem Charm Magical Kanan: SP Summer Camp,Hentai,Special,2,6.03,958
2187,Shuudan Chikan Densha,Hentai,OVA,2,6.03,1065
3728,True Blue,Hentai,OVA,2,6.03,2912
3250,Daishikkin Helena,Hentai,OVA,2,6.02,2503
10906,Hakoiri Shoujo: Virgin Territory,Hentai,OVA,2,6.02,2971
3046,Shiroki Tenshi-tachi no Rondo,Hentai,OVA,2,6.02,1487
30543,Rasen Sokou no Dystopia,Hentai,OVA,2,6.01,1943
6422,Cartagra: Tsuki Gurui no Yamai,Hentai,OVA,2,6,1923
8275,Kanin Tokkyuu Michishio,Hentai,OVA,2,6,887
2434,Kijoku: Princess Double Kari,Hentai,OVA,3,6,1368
24327,Oyome-sama Honey Days♥,Hentai,OVA,2,6,1403
23475,Saimin Jutsu Zero Special,Hentai,Special,1,6,648
827,Uba,Hentai,OVA,2,6,2437
4541,Vicious,Hentai,OVA,2,6,1073
2863,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,OVA,3,5.99,2277
2412,Cambrian,Hentai,OVA,2,5.99,2487
8654,I☆Can,Hentai,OVA,3,5.99,4098
2327,Kyouhaku: Owaranai Ashita,Hentai,OVA,3,5.99,1806
3378,Leatherman,Hentai,OVA,5,5.99,874
1770,Unbalance,Hentai,OVA,3,5.99,1320
2872,Asgaldh: The Distortion Testament,Hentai,OVA,3,5.98,1527
3422,Donburi Kazoku,Hentai,OVA,2,5.98,2457
4488,Keraku-No-OH King of Pleasure,Hentai,OVA,3,5.98,882
2957,Okusama wa Mahoutsukai,Hentai,OVA,2,5.98,1657
11815,Ijou Chitai: Jikken Dorei,Hentai,OVA,2,5.97,1638
5399,Internal Medicine,Hentai,OVA,2,5.97,846
7611,Issho ni Ecchi,Hentai,OVA,1,5.97,1958
828,Jinshin Yuugi,Hentai,OVA,2,5.97,1127
3560,Karen,Hentai,OVA,1,5.97,1791
34015,Seikatsu Shidou!! Anime Edition,Hentai,OVA,2,5.96,1144
4730,Inyoku Tokkyuu Zetsurinou,Hentai,OVA,1,5.96,2238
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,Hentai,OVA,2,5.96,848
9599,Miyazaki Maya Daizukan,Hentai,OVA,2,5.96,1980
10575,Naisho no Wakana-san,Hentai,OVA,1,5.96,1478
4852,Onna Kyoushi Nijuusan-sai,Hentai,OVA,2,5.96,888
4825,Tenkousei,Hentai,OVA,4,5.96,291
4820,Be-yond,Hentai,OVA,2,5.95,693
22081,Cosplay Rakuen,Hentai,OVA,1,5.96,1670
7612,Haha Sange,Hentai,OVA,2,5.95,2317
5522,Juuninin no Onna Kyoushi,Hentai,OVA,2,5.95,1123
5556,Moonlight Sonata,Hentai,OVA,1,5.95,288
5614,Shikkaku Ishi,Hentai,OVA,2,5.95,434
32484,A-Size Classmate,Hentai,OVA,2,5.94,2209
3982,Kairaku Satsujin Chousakan Kouji,Hentai,OVA,3,5.94,694
9327,Seme♥Chichi,Hentai,OVA,2,5.94,1589
4355,Tsuukin Kairaku: Chikan de Go!!,Hentai,OVA,2,5.94,1594
4608,Yuuwaku Countdown: Akira,Hentai,OVA,3,5.94,965
1404,Flutter of Birds: Tori-tachi no Habataki,Hentai,OVA,2,5.93,1190
2439,Hooligan,Hentai,OVA,2,5.93,1393
3529,Kowaremono II,Hentai,OVA,2,5.93,988
3034,Kurai Mirai,Hentai,OVA,2,5.93,2004
22815,Yariman Fudousan,Hentai,OVA,2,5.92,1327
4868,Blind Night,Hentai,OVA,3,5.92,1253
33750,Boku no Yayoi-san 2,Hentai,OVA,2,5.9,730
19635,Hontou ni Atta,Hentai,OVA,2,5.92,1361
5590,Itoshi no Kotodama,Hentai,OVA,2,5.92,603
2376,Shusaku Liberty,Hentai,OVA,2,5.92,1165
4842,Doukyuusei 2 (OVA),Hentai,OVA,12,5.91,642
16476,Idol Kouhosei,Hentai,OVA,1,5.9,1442
2368,Ryouki no Ori: Dai 2 Shou,Hentai,OVA,3,5.91,1028
9434,Fighting of Ecstasy,Hentai,OVA,2,5.9,1902
5403,Jii Tousaku,Hentai,OVA,2,5.9,825
4799,Mune Kyun! Heartful Cafe,Hentai,OVA,2,5.9,1058
9326,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,Hentai,OVA,3,5.9,1363
9939,Kunoichi Sakuya,Hentai,OVA,2,5.89,1218
4487,Ebenbourg no Kaze,Hentai,OVA,2,5.88,906
4834,Ecchies,Hentai,OVA,2,5.88,456
3583,Endless Serenade,Hentai,OVA,1,5.88,1034
4378,Hininden: Gauss,Hentai,OVA,1,5.88,1228
3384,Mi-da-ra,Hentai,OVA,3,5.88,928
28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,OVA,2,5.89,1505
1595,Inma Daitoshi: Beast City,Hentai,OVA,3,5.87,1356
4400,Inmu 2,Hentai,OVA,2,5.87,715
4603,Kibun Kibun,Hentai,OVA,2,5.87,776
2956,Shin-ban Megami Tantei Vinus File,Hentai,OVA,2,5.87,768
2588,Sinkan,Hentai,OVA,1,5.87,1494
5612,Terra Story,Hentai,OVA,2,5.87,385
3439,Darcrows,Hentai,OVA,2,5.86,1624
4803,Kawarazaki-ke no Ichizoku 2,Hentai,OVA,4,5.86,739
4813,Lolita Anime,Hentai,OVA,6,5.86,1017
3551,Dragon Rider,Hentai,OVA,2,5.85,1049
3334,Jokuana,Hentai,OVA,2,5.85,1137
5553,Love Forever,Hentai,OVA,1,5.85,237
2444,Maids in Dream,Hentai,OVA,2,5.85,1294
5606,Ryoujoku Joshi Gakuen,Hentai,OVA,2,5.85,450
3729,True Blue: Gaiden,Hentai,OVA,1,5.85,1581
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Hentai,OVA,2,5.85,2075
1386,Blood Royale,Hentai,OVA,2,5.84,3047
19523,Fuurinkanzan,Hentai,OVA,1,5.83,1305
7908,Love² Police,Hentai,OVA,1,5.83,272
4717,Chijoku Kankin,Hentai,OVA,1,5.82,951
3556,Soukan Rensa,Hentai,OVA,1,5.82,902
3644,Uchiyama Aki,Hentai,OVA,3,5.82,744
2326,Nankyoku 28 Gou,Hentai,OVA,1,5.81,852
4561,Zoku Gosenzo San&#039;e,Hentai,OVA,4,5.81,651
3942,Binetsu Shoukougun,Hentai,OVA,2,5.8,751
3649,Bishoujo Comic Lolicon Angel: Mitsu no Aji,Hentai,OVA,1,5.8,1445
2007,Dousou Kai Again,Hentai,OVA,2,5.8,1101
14209,Fruits Version,Hentai,OVA,2,5.8,250
5173,Jokutsuma,Hentai,OVA,2,5.8,1151
5575,Karakara-sama no Himitsu,Hentai,OVA,1,5.8,316
3454,Kowaremono,Hentai,OVA,3,5.8,1445
2380,Tokubetsu Jugyou 2,Hentai,OVA,2,5.8,1183
5664,Keibiin,Hentai,OVA,3,5.79,451
3586,Isaku,Hentai,OVA,3,5.78,946
10552,Akebi no Hana: Maho,Hentai,OVA,1,5.77,1922
11469,BaBuKa: Gokudou no Tsuma,Hentai,OVA,2,5.77,1825
5645,Castle Fantasia: Seima Taisen,Hentai,OVA,3,5.77,1220
3380,Hana Dorei,Hentai,OVA,2,5.77,930
3580,Ijoku,Hentai,OVA,2,5.77,1176
8523,Sukeban Shoukai Cutie Lemon,Hentai,OVA,3,5.77,185
2541,Dokusen,Hentai,OVA,2,5.76,1046
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,Hentai,OVA,1,5.76,1539
9486,Ikusa Otome Valkyrie Specials,Hentai,Special,2,5.76,943
24743,Yakin Byoutou Specials,Hentai,OVA,2,5.76,608
3645,Yunyun☆Paradise,Hentai,OVA,1,5.76,678
3393,Dark,Hentai,OVA,2,5.75,1310
5557,Kugutsu Ai: Doura Gaiden,Hentai,OVA,1,5.75,283
4840,M.E.M.: Yogosareta Junketsu,Hentai,OVA,2,5.75,927
23761,Konna ni Yasashiku Sareta no,Hentai,OVA,3,5.74,1413
5398,Masaru Ashita no Yukinojou 2,Hentai,OVA,2,5.74,860
8471,Naoko no Tropic Angel: Hyouryuu,Hentai,OVA,1,5.74,204
4774,Ningyou Tsukai,Hentai,OVA,1,5.74,737
4498,Ikenie,Hentai,OVA,1,5.73,716
3587,Isaku: Respect,Hentai,OVA,3,5.73,1138
6015,Megami Tantei Vinus File,Hentai,OVA,1,5.73,380
5610,Rasen Kairou,Hentai,OVA,2,5.72,487
4492,Seisen Gakuin,Hentai,OVA,1,5.72,1628
3953,DNA Hunter,Hentai,OVA,3,5.71,1165
5401,Mahou Shoujo Sae,Hentai,OVA,2,5.71,1025
4849,Triangle Heart: Sazanami Joshi Ryo,Hentai,OVA,5,5.71,1549
5558,Auction: Bijo Dorei,Hentai,OVA,1,5.7,607
9270,Imbalance Girl,Hentai,OVA,1,5.7,345
5571,Shining May,Hentai,OVA,1,5.7,238
5550,Fujun Isei Kouyuu: Taisetsu na Kimi e,Hentai,OVA,1,5.69,462
4821,Injuu Kateikyoushi,Hentai,OVA,1,5.69,578
5613,Ningyou no Yakata,Hentai,OVA,2,5.69,1049
3063,Gakuen Sodom,Hentai,OVA,2,5.68,925
7265,Kara no Shoujo,Hentai,OVA,2,5.68,2943
10409,Kyouhaku: Owaranai Ashita - Special Stage,Hentai,Special,1,5.68,395
30817,Netoraserare,Hentai,OVA,2,5.68,1549
5608,Onna Kyoushi: Nikutai Jugyou,Hentai,OVA,2,5.68,491
3383,Orchid☆Emblem,Hentai,OVA,1,5.68,646
33125,Shiiku x Kanojo: Tenshi no Kousoku-hen,Hentai,OVA,Unknown,5.68,1326
5101,Doutei Kawaiya,Hentai,ONA,1,5.67,787
2443,Kara no Naka no Kotori,Hentai,OVA,5,5.67,663
4802,Kawarazaki-ke no Ichizoku The Animation,Hentai,OVA,2,5.67,637
3565,U-Jin Brand,Hentai,OVA,1,5.67,535
9341,Try Z,Hentai,OVA,1,5.66,289
9375,Netorare: Tanabe Yuuka no Dokuhaku,Hentai,OVA,1,5.65,2042
10424,Ona x2,Hentai,OVA,1,5.65,946
7154,SM no Susume,Hentai,OVA,1,5.65,253
5588,Ko Ko Ro,Hentai,OVA,2,5.64,270
5607,Love Machine: Animaid Shoufu 23-gou,Hentai,OVA,2,5.64,384
3643,Mahou no Rouge Lipstick,Hentai,OVA,1,5.64,345
9211,Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,Hentai,OVA,1,5.64,1262
2348,Shitai wo Arau The Animation,Hentai,OVA,3,5.64,1410
5576,Shimai Ningyou,Hentai,OVA,1,5.63,1165
4848,Hinadori no Saezuri,Hentai,OVA,2,5.62,634
1511,Gakuen: Chijoku no Zushiki,Hentai,OVA,2,5.61,1798
7455,Kurutta Kyoutou: Danzai no Gakuen,Hentai,OVA,1,5.61,1298
2186,Maid no Yakata: Zetsubou-hen,Hentai,OVA,2,5.61,1308
2190,Tsubaki Iro no Purijioone,Hentai,OVA,3,5.61,778
1784,Injuu Nerawareta Hanayome,Hentai,OVA,2,5.6,932
2395,Kangoku: Injoku no Jikkentou,Hentai,OVA,2,5.6,1732
9855,Shujii no Inbou,Hentai,OVA,2,5.6,893
4604,Reijou Caster: Ingyaku no Wana,Hentai,OVA,1,5.59,721
4731,Hiiro no Koku,Hentai,OVA,5,5.58,636
2351,Pigeon Blood,Hentai,OVA,2,5.58,2325
3539,Utsukushiki Emono-tachi no Gakuen,Hentai,OVA,2,5.58,1072
2874,Charm Point 1: Sister&#039;s Rondo,Hentai,OVA,1,5.57,868
5649,Injuu Onna Kyoushi,Hentai,OVA,3,5.57,616
3983,Mujintou Monogatari X,Hentai,OVA,4,5.57,531
4822,Pendant,Hentai,OVA,3,5.57,249
3377,Tres Marias: Sannin no Sei Shojo,Hentai,OVA,2,5.57,1003
4557,Handle With Care..,Hentai,OVA,1,5.56,415
2894,Kinbaku no Yakata: Ryakudatsu,Hentai,OVA,2,5.56,1443
33515,Misuzu: Ikenai Koto,Hentai,OVA,1,5.56,1068
3639,Princess Road: Bara to Dokuro no Monshou,Hentai,OVA,1,5.55,840
4479,Shitsurakuen,Hentai,OVA,2,5.55,762
13019,Aneki no Kounai Kaikinbi,Hentai,OVA,1,5.54,3322
4841,Doukyuusei (OVA): Climax,Hentai,OVA,2,5.54,562
3527,Lesbian Byoutou,Hentai,OVA,2,5.54,1149
2379,Tokubetsu Jugyou,Hentai,OVA,2,5.54,1430
3705,Flashback Game,Hentai,OVA,3,5.53,1195
3648,Shownoid Mako-chan,Hentai,OVA,2,5.53,966
2821,Bad End,Hentai,OVA,2,5.52,1419
3912,Rejuvenation,Hentai,OVA,2,5.52,721
5285,SeeIn AO,Hentai,OVA,2,5.52,487
3824,Shoujo Koakuma Kei,Hentai,OVA,1,5.52,704
3826,Zero no Mono,Hentai,OVA,1,5.52,1184
5646,Deep Voice,Hentai,OVA,3,5.51,844
5546,Ecchi de Happy! Pin! Pin! Pin!,Hentai,OVA,1,5.51,290
2936,Private Emotion,Hentai,OVA,2,5.51,747
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Hentai,OVA,1,5.51,371
3531,Shinjin Tour Conductor,Hentai,OVA,1,5.51,862
3082,Stairs: Houkago no Album,Hentai,OVA,1,5.51,854
4495,Hyakkiyakou: Warashi,Hentai,OVA,1,5.5,281
3066,Joou-sama wa M Dorei,Hentai,OVA,1,5.5,1048
3093,Kekkai,Hentai,OVA,1,5.5,945
5190,Mujintou Monogatari XX,Hentai,OVA,4,5.5,499
2979,Akiko,Hentai,OVA,2,5.48,1453
5586,Aoi Yousei,Hentai,OVA,1,5.48,401
5605,Concerto,Hentai,OVA,2,5.48,709
3793,Dyogrammaton,Hentai,OVA,2,5.48,1661
4817,Genzai Byoto,Hentai,OVA,2,5.48,532
3567,Renzu: Futari no Kyori,Hentai,OVA,1,5.48,567
5108,Ryuusei Tenshi Primaveil,Hentai,OVA,1,5.48,590
3530,Virtuacall 2,Hentai,OVA,2,5.48,411
4700,Visionary,Hentai,OVA,5,5.48,858
9507,Binetsu: Yakusoku no Toki,Hentai,OVA,1,5.47,299
3950,Injuu Daikessen,Hentai,OVA,1,5.47,647
4867,Seishou Jogangu Alice Doll,Hentai,OVA,2,5.47,787
5567,Shachiku: Kuruma no Naka de Kattemasu,Hentai,OVA,1,5.47,257
4692,Tragic Silence: Shoujo Yugi,Hentai,OVA,1,5.46,656
4560,Matou Kitan Zankan!,Hentai,OVA,2,5.45,360
2864,2x1,Hentai,OVA,2,5.44,1364
5570,Binetsu Hime: Zange no Shou,Hentai,OVA,1,5.44,444
5687,Doura,Hentai,OVA,4,5.44,386
4832,Kigurumi Sentai Quiltian,Hentai,OVA,2,5.44,365
1499,MaMa,Hentai,OVA,2,5.44,563
3980,Bi-Indoushi Miija: Injoku no Gakuen,Hentai,OVA,2,5.43,1158
5540,Datenshi-tachi no Kyouen,Hentai,OVA,1,5.43,272
5423,Mogitate Marina-chan,Hentai,OVA,1,5.43,268
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",Hentai,OVA,1,5.43,1325
3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Hentai,OVA,1,5.42,733
3981,Shokuzai no Kyoushitsu,Hentai,OVA,2,5.42,1483
2991,Harumi-chan no Oita,Hentai,OVA,1,5.41,1712
3094,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,OVA,1,5.41,713
5555,Suishou no Yoru: Aoi Kokuhaku yori,Hentai,OVA,1,5.4,267
5611,Ayatsuri Ningyou,Hentai,OVA,2,5.39,480
4818,Houkago Renai Club: Koi no Étude,Hentai,OVA,2,5.39,605
12551,Jisshuusei,Hentai,OVA,1,5.39,228
3563,Momone,Hentai,OVA,1,5.38,838
6622,Gakuen Maria: Bakunyuu Teachers,Hentai,OVA,1,5.37,891
5609,Emi to Yobanaide,Hentai,OVA,2,5.36,614
3581,Requiem,Hentai,OVA,2,5.36,2413
4463,Custom Reido,Hentai,OVA,1,5.33,1091
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hentai,OVA,1,5.32,1062
4675,Detective File 1: Kindan no Ai,Hentai,OVA,1,5.31,943
4157,Pero Pero Candy,Hentai,OVA,1,5.31,359
5542,Telepathist IQ Saiko,Hentai,OVA,1,5.31,252
3562,Chu^2,Hentai,OVA,1,5.3,798
9317,Doll Saaya,Hentai,OVA,1,5.3,304
5548,69 Pink Riders,Hentai,OVA,1,5.27,580
5564,Age Man to Fuku Chin,Hentai,OVA,1,5.27,410
5573,Rhythm: Koi no Rhythm,Hentai,OVA,2,5.27,323
4496,Zero Sum Game: Sex Crime,Hentai,OVA,1,5.27,1075
5563,Chounouryoku Shoujo Barabanba,Hentai,OVA,1,5.26,345
5663,G.T.R G-cup Teacher Rei,Hentai,OVA,4,5.26,395
3542,Mechiku,Hentai,OVA,1,5.26,522
2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,5.26,417
12563,Punky Funky Baby,Hentai,OVA,1,5.23,204
2862,Tokineiro,Hentai,OVA,2,5.22,2350
3564,Pianist,Hentai,OVA,1,5.21,583
6546,Pico: My Little Summer Story,Yaoi,OVA,1,5.21,5551
5572,You Bishoujo Miruku-chan,Hentai,OVA,1,5.19,480
5773,69 Pink Riders 2,Hentai,OVA,1,5.17,495
9257,Denki Musou Hana,Hentai,OVA,2,5.14,393
5560,Aoi Kokuhaku,Hentai,OVA,1,5.13,439
4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,Hentai,OVA,1,5.12,460
8574,Aoi Taiken,Hentai,OVA,2,5.11,303
5552,Rebiya,Hentai,OVA,1,5.11,269
23171,Mahou Shoujo wa Kiss Shite Kawaru,Hentai,OVA,1,5.09,1081
4601,Fairy Forest Remi-chan,Hentai,OVA,1,5.04,1060
5547,Kateikyoushi Bishounen Kari,Hentai,OVA,1,5.03,315
5545,Heisei Jogakuen Kagai Lesson,Hentai,OVA,1,5,503
5551,Shirouto Kurabu,Hentai,OVA,1,5,214
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,OVA,1,4.99,235
3541,Kouin Tenshi: Haitoku no Lycéenne,Hentai,OVA,1,4.99,652
5402,Maid Meshimase,Hentai,OVA,1,4.94,525
5561,Yayoi,Hentai,OVA,1,4.94,340
7343,Youbi Masochist Animation,Hentai,OVA,2,4.93,201
3540,Henbou Moral Hazard,Hentai,OVA,1,4.88,552
5160,Wake Up! Aria: Majokko Virgin Kiki Ippatsu,Hentai,OVA,1,4.88,439
2240,Sei Michaela Gakuen Hyouryuuki II,Hentai,OVA,2,4.8,457
4178,Dream Hazard: Akuma no Program,Hentai,OVA,1,4.77,616
4833,Esper Bishoujo Manami,Hentai,OVA,1,4.71,608
2990,Mini Skirt Gakuen,Hentai,OVA,1,4.64,657
6903,Prima Donna Mai,Hentai,OVA,1,4.53,442
4310,Joshidai: Ecchi Soudanshitsu,Hentai,OVA,1,3.7,779
5569,Tsui no Sora,Hentai,OVA,1,2.98,934
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,Hentai,OVA,Unknown,8.38,161
9304,Happy Day,Hentai,OVA,1,4.94,172
34168,Hataraku Otona no Renai Jijou The Animation,Hentai,OVA,1,,331
33654,Hitorijime My Hero,Yaoi,,Unknown,,1574
9503,Hokenshitsu de Aimashou,Hentai,OVA,1,4.38,306
34506,Idol Kyousei Sousa,Hentai,OVA,Unknown,,68
32195,Junjou Shoujo Et Cetera Specials,Hentai,Special,2,6.42,254
34361,Kyonyuu Reijou MC Gakuen,Hentai,OVA,Unknown,,205
